"cnpj_base","ordem","dv","matriz_filial","nome_fantasia","situacao_cadastral","data_situacao_cadastral","motivo_situacao_cadastral","nome_cidade_exterior","pais","data_inicio_atividade","cnae_principal","cnae_secundaria","tipo_logradouro","logradouro","numero","complemento","bairro","cep","uf","municipio","ddd1","telefone1","ddd2","telefone2","ddd_fax","fax","correio_eletronico","situacao_especial","data_situacao_especial"
"15681841","0001","89","1","AGENCIA ACERTE","02","2012-06-08","00","","","2012-06-08","7311400","6201501,6202300,6203100,6209100,6319400,7312200,7319099,8599604","RUA","FRANCISCO PORTUGAL","849","","GRAGERU","49025240","SE","3105","79","32172727","","","","","","",NULL
"40432544","0626","81","2","CLARO S/A","02","2014-05-30","00","","","2014-05-30","6120501","4221904,4321500,6110801,6110803,6110899,6190602,6190699,6202300,6203100,6311900,7112000,7490104,7739099,7740300,8211300,8291100,9512600","RUA","ITAPORANGA","179",": PARTE A;","CENTRO","49010140","SE","3105","11","43134620","","","","","ATENDIMENTO.FISCALIZACOES@CLARO.COM.BR","",NULL
"25011601","0001","20","1","LABORATORIO 99","02","2016-06-16","00","","","2016-06-16","6201501","6202300,6203100,6204000,7311400,7319002","RUA","DR OSORIO DE ARAUJO RAMOS","375","SALA  04","TREZE DE JULHO","49020700","SE","3105","79","91358348","","","","","MILDESADVOCACIA@HOTMAIL.COM","",NULL
"22336065","0001","45","1","KGMI","02","2015-04-27","00","","","2015-04-27","4120400","3319800,4221902,4292801,4321500,4322301,4322302,4330402,4330404,4330405,4330499,4752100,4753900,6201501,6202300,6203100,6204000,6209100,7112000,8111700,8121400,9521500","RUA","ESTANCIA","818","LOJA  B","CENTRO","49010180","SE","3105","79","99810581","","","","","KGMI2020@GMAIL.COM","",NULL
"30429715","0001","25","1","ZOEMACH","02","2018-05-11","00","","","2018-05-11","6201501","6202300,6203100,6204000,6209100,8599603","AVENIDA","JORGE AMADO","1565","SALA  4 E 6 TERREO","JARDINS","49025330","SE","3105","79","88322057","","","","","","",NULL
"31058567","0001","42","1","ITSOLVED","02","2018-07-30","00","","","2018-07-30","6202300","6201501,6203100,6204000,6209100,7020400","RUA","DOUTOR JOSE ROBERTO RIBEIRO","261","","GRAGERU","49027090","SE","3105","79","96373738","79","99463738","","","FINANCEIRO@ITSOLVED.COM.BR","",NULL
"31507622","0001","34","1","NET-LINK","02","2018-09-14","00","","","2018-09-14","6110803","0161099,1813099,3811400,3812200,4313400,4322302,4330404,4399101,4520005,4530702,4618499,4635401,4635499,4639701,4642702,4649401,4679699,4751201,4751202,4753900,4754701,4756300,4757100,4759899,4761003,4763601,4763602,4773300,4781400,4789007,4789008,4923002,5320202,5620102,5620104,6190601,6190699,6201501,6202300,6203100,6204000,6209100,6821802,7020400,7119701,7119704,7319004,7319099,7320300,7420001,7420002,7490104,7490199,7711000,7721700,7729203,7732201,7733100,7739003,8020002,8111700,8121400,8129000,8130300,8219901,8230001,8550302,8599604,8660700,9001906,9002701,9329899,9511800","RUA","MEXICO","502","","NOVO PARAISO","49082025","SE","3105","79","98394203","","","","","FINANCEIRONTLINKTELECOMUNICACOES@GMAIL.COM","",NULL
"32343890","0001","20","1","COMPANHIA SERGIPANA DE EVENTOS","02","2019-01-03","00","","","2019-01-03","9002702","4785701,5811500,5819100,5912099,6201501,6202300,6203100,6319400,6621502,6920602,7020400,7119799,7220700,7319001,7320300,7410202,7410203,7410299,7490105,7490199,7733100,7739003,8211300,8219901,8219999,8230001,8541400,8550302,8592999,8599604,8599605,8599699,8660700,8800600,9001901,9001902,9001903,9001904,9001905,9001906,9001999,9003500","RUA","BOSCO SCAFFS","95","","INACIO BARBOSA","49041060","SE","3105","79","88046670","","","","","BEZERRAEMENESES@HOTMAIL.COM","",NULL
"29251819","0001","03","1","PULSE","02","2017-12-12","00","","","2017-12-12","8299799","0161099,1813099,3811400,3812200,4120400,4211101,4213800,4313400,4322302,4330404,4399101,4399105,4520005,4530702,4618402,4618499,4635401,4635499,4639701,4642702,4649401,4679699,4751202,4923002,5320202,5620102,5620104,6190601,6190699,6201501,6202300,6203100,6204000,6209100,6821802,7020400,7119701,7119704,7319004,7319099,7320300,7420001,7420002,7490104,7490199,7711000,7721700,7729203,7732201,7733100,7739003,8020002,8111700,8121400,8129000,8130300,8219901,8219999,8230001,8550302,8599604,8660700,9001906,9002701,9313100,9329899,9511800","AVENIDA","JORGE AMADO","1565","SALA  04 E 06","JARDINS","49025330","SE","3105","79","30859590","","","","","PULSEINVESTIMENTOS@GMAIL.COM","",NULL
"33003181","0001","69","1","BARBARA MONDES SERVICOS","02","2019-03-12","00","","","2019-03-12","7420001","4781400,6201501,6202300,6203100,6204000,6209100","AVENIDA","AUGUSTO MAYNARD","162","APT   501                 EDIF  A V ROLLEMBERG","SAO JOSE","49015380","SE","3105","79","88560370","","","","","BIINNAG@GMAIL.COM","",NULL
"35908178","0001","10","1","JD HEALTH","02","2020-01-06","00","","","2020-01-06","8610101","6201501,6202300,6203100,6204000,8610102","RUA","TERENCIO SAMPAIO","532","","GRAGERU","49025700","SE","3105","79","81029218","","","","","DAVITHSS@GMAIL.COM","",NULL
"27146007","0001","72","1","PAGTRAN","02","2017-02-20","00","","","2017-02-20","8299799","4651601,4652400,4729602,4751201,5320201,5819100,6110803,6190601,6190602,6190699,6201501,6202300,6203100,6204000,6209100,6311900,6319400,6399200,6619302,6821802,7020400,7319002,7319003,7490104,7733100,7740300,7810800,7820500,8211300,8219999,8220200,8291100,8299705,8599603,8599604,9511800","PRACA","DA BANDEIRA","171","LOJA  204 1  ANDAR","CIRURGIA","49055090","SE","3105","79","81012581","","","","","M7IPANEMA@GMAIL.COM","",NULL
"33540779","0001","97","1","DATASYNC","02","2019-05-06","00","","","2019-05-06","6201501","4321500,6190699,6202300,6203100,6204000,6209100,6311900,7733100,7739002,8299799","RUA","JOSE FREIRE","588","","SALGADO FILHO","49020410","SE","3105","79","96440707","","","","","DATASYNCTECNOLOGIAS@GMAIL.COM","",NULL
"31011286","0003","04","2","GRIMPEX AMAZON","02","2021-01-21","00","","","2021-01-21","4693100","4399101,4530705,4642702,4645101,4646001,4647801,4649404,4649408,4651601,4651602,4652400,4664800,4665600,4669901,4669999,4689301,4689399,4744001,4744099,4751201,4753900,4754701,4755501,4756300,4761003,4781400,4789005,4789007,6201501,6202300,6203100,6204000,7210000,7319002,8020001,8121400,8129000,8219999,8230001,8599604","AVENIDA","PEDRO PAES DE AZEVEDO","194","LOJA  02","SALGADO FILHO","49020450","SE","3105","91","91834412","","","","","GRIMPEX.AMAZON@GMAIL.COM","",NULL
"40926725","0001","20","1","ELIAS SOUSA TECH","02","2021-02-20","00","","","2021-02-20","6209100","6201501,6201502,6202300,6203100,6204000,6311900,6319400,8599603","AVENIDA","PEDRO PAES DE AZEVEDO","130","","SALGADO FILHO","49020450","SE","3105","41","96869828","","","","","MEUCNPJ@CONTABILIZEI.COM.BR","",NULL
"40993945","0001","76","1","B2M","02","2021-02-25","00","","","2021-02-25","6204000","6201501,6201502,6202300,6203100,6209100,6311900,6319400,8599603","RUA","ANTONIO ANDRADE","777","","COROA DO MEIO","49035050","SE","3105","41","96869828","","","","","MEUCNPJ@CONTABILIZEI.COM.BR","",NULL
"41775998","0001","83","1","CFL TECNOLOGIA E SERVICOS","02","2021-04-30","00","","","2021-04-30","6202300","3511501,3514000,4221902,4221904,4221905,4651601,4669999,4751201,4753900,6190699,6201501,6203100,6204000,6209100,6311900,6319400,6399200,6493000,7112000,7490104,7733100,7739099,7810800,7820500,7830200,8211300,8219999,8299799,8599603,8599604,9101500,9511800","RUA","ALTO DO MORRO DA TV","65","SALA  A","CIDADE NOVA","49070020","SE","3105","79","30454326","","","79","30454400","CONTROLADORIA@CFLTECNOLOGIA.COM.BR","",NULL
"42295707","0001","12","1","GREEN STUDIOS","02","2021-06-11","00","","","2021-06-11","6202300","5911199,6201501,6201502,6203100,6204000,6209100,6311900,6319400,6391700,6399200,7311400,7319003,7319099,7490199,8599603,8599604","AVENIDA","MARIO JORGE MENEZES VIEIRA","3172","","COROA DO MEIO","49035100","SE","3105","79","96108637","","","","","CONTATO@GRENSTUDIOS.COM.BR","",NULL
"07616290","0009","07","2","","02","2021-07-13","00","","","2021-07-13","4789099","3329599,4120400,4211101,4321500,4329199,4759899,6201501,6202300,6203100,6204000,6209100,7119704,7420005,7490104,7733100,7830200,8020001,8111700,8219999,8299799,9511800,9512600,9609299","RUA","OLIMPIO DE SOUZA CAMPOS JUNIOR","435","","INACIO BARBOSA","49040840","SE","3105","31","21262430","","","","","CORRESPONDENCIAFISCAL@PROSEGUR.COM","",NULL
"42894553","0001","85","1","COMPREAKI MERCADO AUTONOMO","02","2021-07-28","00","","","2021-07-28","4712100","4751201,4753900,4789099,5611203,6203100,6821802,7740300","RUA","ACRE","299","PAVMTO2","SIQUEIRA CAMPOS","49075020","SE","3105","79","99666166","","","","","FORMALIZACAO@ATIVOSCONTABILIDADE.CNT.BR","",NULL
"31573350","0001","70","1","STUDIO 9","02","2018-09-21","00","","","2018-09-21","6201501","1830003,4651601,6190699,6201502,6202300,6203100,6204000,6209100,6311900,6319400,7319003,7729201,7733100,8219999,8599603,8599604,9511800,9512600","RUA","JACINTO UCHOA DE MENDONCA","223","","GRAGERU","49026160","SE","3105","79","88205410","","","","","AERTONOLIVEIRADOSREIS@GMAIL.COM","",NULL
"38903543","0001","91","1","CONSULTORIA JS","02","2020-09-25","00","","","2020-09-25","6204000","6201501,6202300,6203100,7020400,8599604","AVENIDA","DOUTOR JOSE MACHADO DE SOUZA","120","SALA  502                 COND  H JARD OFFIC","JARDINS","49025740","SE","3105","79","96443580","","","","","SOUZA@CONSULTORIAJS.COM.BR","",NULL
"33132546","0001","55","1","ROMIL SOLUCOES E SERVICOS","02","2019-03-25","00","","","2019-03-25","4617600","4613300,4619200,4649401,4649402,4651602,4751201,6201501,6202300,6203100,6209100,6311900,7020400,7733100,8599604,8660700,9511800","RUA","SERGIPE","825","SALA  01","SIQUEIRA CAMPOS","49075540","SE","3105","91","82447548","","","","","ROMILTMATOS@HOTMAIL.COM","",NULL
"33711618","0001","19","1","O TECNICO ARACAJU INFORMATICA","02","2019-05-23","00","","","2019-05-23","9511800","4689302,4742300,4744001,4751201,4752100,4753900,4757100,4761003,4785799,5211799,5320202,6110803,6201501,6203100,6204000,6209100,6311900,7729202,7733100,8299707,8599603","AVENIDA","DEP SILVIO TEIXEIRA","1300","SALA  121 CENTRO EMP CARLO","GRAGERU","49025400","SE","3105","79","98402396","","","","","OTECNICOARACAJU@GMAIL.COM","",NULL
"43953610","0001","12","1","PRIMO MARKETING","02","2021-10-21","00","","","2021-10-21","8599604","4761001,5811500,5912099,6202300,6203100,6319400,7020400,7319002,7319003,7490104,8599605,8599699","RUA","WILSON BARBOSA DE MELO","23","TERREO01","ATALAIA","49037590","SE","3105","79","32232159","","","","","PRIMOLUCAS8@GMAIL.COM","",NULL
"44998915","0001","03","1","CODE4BIZ","02","2022-01-25","00","","","2022-01-25","6209100","6201501,6202300,6203100,6204000,6319400,7319002,8599604","AVENIDA","PEDRO PAES DE AZEVEDO","130","","SALGADO FILHO","49020450","SE","3105","21","95159897","","","","","CONTATO@CODE4BIZ.DEV.BR","",NULL
"45686042","0001","66","1","GEOAPPS","02","2022-03-17","00","","105","2022-03-17","7119701","6203100,6209100,9511800","RUA","CEL JOSE FIGUEIREDO DE ALBUQUERQUE","1019","","ATALAIA","49036180","SE","3105","65","93190093","0000","00000000","","","ESSENCIALLECONTABIL@HOTMAIL.COM","",NULL
"47058954","0001","19","1","GFORCE - QUALIDADE E TECNOLOGIA","02","2022-07-07","00","","105","2022-07-07","6204000","4321500,6201501,6202300,6203100,6209100,7311400,7319003,7319004,8599604","RUA","SERGIPE","825","SALA  01","SIQUEIRA CAMPOS","49075540","SE","3105","79","98229085","0000","00000000","","","GFORCEQAT@GMAIL.COM","",NULL
"47241034","0001","31","1","PEMPEK BRASIL","02","2022-07-21","00","","105","2022-07-21","3314715","3312102,3313999,4652400,4662100,4751201,6201501,6202300,6203100,6204000,6209100","RUA","DES JOSE SOTERO","512","LOJA  A","TREZE DE JULHO","49020110","SE","3105","79","99871806","","","","","PEMPEKBRASIL@GMAIL.COM","",NULL
"01115194","0032","30","2","","02","2022-08-23","00","","","2022-08-23","7020400","4399101,6201501,6203100,6204000,7111100,7112000,7490199,8800600","PRACA","CAMERINO","101","PAVMTO01","CENTRO","49010220","SE","3105","11","32921500","","","","","CONTABILIDADE@DIAGONAL.SOCIAL","",NULL
"50202789","0001","31","1","ARGOS FINANCE","02","2023-04-04","00","","105","2023-04-04","8211300","6203100,6311900,7319003,7319004,7740300","RUA","WILSON BARBOSA DE MELO","23","TERREO01","ATALAIA","49037590","SE","3105","79","91440258","","","","","ARTHURCBARBOSA@GMAIL.COM","",NULL
"50356596","0001","35","1","","02","2023-04-18","00","","","2023-04-18","6201501","8599603,6202300,6203100","RUA","RIACHUELO","1200","","SAO JOSE","49015160","SE","3105","79","96574698","","","","","CONTATO@CONFORMIT.TEC.BR","",NULL
"51435652","0001","90","1","","02","2023-07-15","00","","","2023-07-15","6209100","4635499,4639701,4642701,4642702,4647801,4649404,4649407,4649499,4651601,4651602,4721103,4723700,4729699,4751201,4752100,4753900,4754701,4756300,4761003,4763601,4763602,4781400,4789002,4789005,4789099,5620102,6201501,6202300,6203100,7020400,7490104","RUA","PADRE NESTOR SAMPAIO","140","","LUZIA","49045015","SE","3105","79","99640812","","","","","EMERSDIEGO@GMAIL.COM","",NULL
"51474149","0001","43","1","NASCIMENTO'S TECH","02","2023-07-19","00","","105","2023-07-19","6201501","6203100,6204000","RUA","RIACHUELO","1200","","SAO JOSE","49015160","SE","3105","79","99152181","","","","","MARCELO.NASCCC@GMAIL.COM","",NULL
"48434816","0001","50","1","ASCENT PROJETOS","02","2022-10-27","00","","105","2022-10-27","7112000","6201501,6202300,6203100,6209100,8211300,8219999,8599604,9511800","RUA","JOVENTINA ALVES","774","","GRAGERU","49025360","SE","3105","79","32229095","","","","","PABLLO.DIOGO@GMAIL.COM","",NULL
"52037679","0001","97","1","RS SERVICOS E CONSULTORIA EM TECNOLOGIA","02","2023-09-01","00","","105","2023-09-01","6209100","5811500,5813100,5819100,6201501,6203100,6204000,7410299,8211300,8599603","RUA","RIACHUELO","1200","","SAO JOSE","49015160","SE","3105","79","88056075","0000","00000000","","","ROBISONOLIVER@GMAIL.COM","",NULL
"50850465","0001","00","1","REEETURN LOGISTICA INTELIGENTE","02","2023-05-26","00","","105","2023-05-26","6202300","6201501,6203100,7210000,7220700,7490199","RUA","RIACHUELO","878","","SAO JOSE","49015160","SE","3105","79","88196400","0000","00000000","","","SERGIOXAUD@HOTMAIL.COM","",NULL
"54373273","0001","00","1","ESSAY","02","2024-03-18","00","","105","2024-03-18","6203100","","RUA","WALDEMAR DANTAS","100","","GRAGERU","49025300","SE","3105","79","88010408","0000","00000000","","","LROGERIOCAMARGOS@GMAIL.COM","",NULL
"19138940","0025","47","2","","02","2024-05-13","00","","","2024-05-13","6201501","3319800,6202300,6203100,6204000,6209100,6311900,6319400,6463800,6810202,7733100,7739099,7810800,7820500,7830200,8211300,8220200,8230001,8291100,9512600","RUA","LAGARTO","1624","","SAO JOSE","49015270","SE","3105","11","38746000","","","","","FISCAL@SPREAD.COM.BR","",NULL
"55153054","0001","89","1","KRONOS TECH LTDA.","02","2024-05-16","00","","105","2024-05-16","6201501","6201502,6202300,6203100,6209100,6311900,6319400","AVENIDA","PEDRO PAES DE AZEVEDO","225","","SALGADO FILHO","49020450","SE","3105","79","99885060","0000","00000000","","","LUIZBOSCOPINA@HOTMAIL.COM","",NULL
"56201129","0001","12","1","ONE BYTE","02","2024-08-01","00","","105","2024-08-01","6203100","4751201,5829800,6201501,6202300,6204000,6209100,6311900,6319400,6619302,6619399,7490104,8291100,8599603,8599604","TRAVESSA","TEN MARTINHO GARCEZ","66","LOJA  02","CENTRO","49010200","SE","3105","79","32179750","","","","","REZENDE.F.GABRIEL@GMAIL.COM","",NULL
"57941724","0001","57","1","EASY FORGE SISTEMAS","02","2024-11-01","00","","105","2024-11-01","6201501","4761001,5811500,6203100,6209100","RUA","TERENCIO SAMPAIO","532","","GRAGERU","49025700","SE","3105","79","98291368","0000","00000000","","","ADMIN@EASYFORGE.DEV","",NULL
"57995399","0001","05","1","AF SYSTEMS & CONSULTORIA","02","2024-11-06","00","","105","2024-11-06","6202300","6201501,6203100,6204000,7112000","RUA","LAGARTO","376","","CENTRO","49010390","SE","3105","79","99556572","0000","00000000","","","AF.SYSTEMSCONSULTORIA@GMAIL.COM","",NULL
"57534567","0001","65","1","MARILISE SUYANE MIDIAS","02","2024-10-02","00","","","2024-10-02","7319002","4751201,4789008,4929903,5911102,5920100,6022501,6203100,6204000,6311900,6319400,6391700,7311400,7312200,7319003,7319004,7319099,7320300,7420001,7420004,7490105,8230001,8599603,8599604,8599699,9001902,9511800","RUA","PROFESSOR OSCAR VASCONCELOS","62","CASA A","JABOTIANA","49095600","SE","3105","79","96022751","","","","","SUYANEMARILISE@GMAIL.COM","",NULL
"04014081","0026","98","2","","02","2025-03-10","00","","","2025-03-10","8220200","4618499,6201501,6202300,6203100,6209100,7020400,7319099,7830200,8211300,8299799","PRACA","DA BANDEIRA","48","","SAO JOSE","49015020","SE","3105","21","31313100","","","","","PP-FATURAMENTOTAHTO@TAHTO.COM.BR","",NULL
"60348493","0001","87","1","M&M DIAS CONSULTORIA E TECNOLOGIA","02","2025-04-10","00","","105","2025-04-10","7020400","6201501,6202300,6203100,6204000,6209100,6311900,7733100,8299799,8599603,8599604","RUA","HONOR GREGORIO SANTOS","36","","GRAGERU","49027130","SE","3105","79","88235869","0000","00000000","","","MARCOSHENRIQUEH393@GMAIL.COM","",NULL
"61245399","0001","65","1","ALFA LOCACOES","02","2025-06-10","00","","105","2025-06-10","7732201","4120400,4211101,4213800,4313400,4321500,4322302,4923002,6203100,6810201,6822600,7319099,7711000,7739099,8121400,8129000,8130300,8230001,8299701","AVENIDA","PEDRO PAES DE AZEVEDO","225","","SALGADO FILHO","49020450","SE","3105","79","99253691","0000","00000000","","","YURICOPY@HOTMAIL.COM","",NULL
"61538889","0001","50","1","","02","2025-07-01","00","","","2025-07-01","6203100","6202300,6201501,6204000","TRAVESSA","TENENTE-CORONEL ODILON SIQUEIRA","45","","SIQUEIRA CAMPOS","49075440","SE","3105","79","81074331","","","","","DANIELTAVARES@LUATA.COM.BR","",NULL
"63284868","0001","80","1","ANDAI RUN","02","2025-10-21","00","","105","2025-10-21","6203100","6311900,6319400,7319002,7319003","RUA","RIACHUELO","1200","","SAO JOSE","49015160","SE","3105","41","98130414","0000","00000000","","","MEUCNPJ@CONTABILIZEI.COM.BR","",NULL
"31748174","0235","35","2","","02","2025-11-13","00","","","2025-11-13","6110803","3329599,4321500,4329199,4652400,4751201,4752100,6110801,6120501,6141800,6190601,6190602,6190699,6201501,6202300,6203100,6204000,6209100,6311900,6319400,6462000,7490104,7739099,9511800","RUA","PADRE NESTOR SAMPAIO","140","SALA  01","LUZIA","49045015","SE","3105","11","71140995","","","","","RDIORIO@VEROINTERNET.COM.BR","",NULL
"64074147","0001","09","1","CLOUDZORY","02","2025-12-16","00","","105","2025-12-16","6203100","4751201,4789099,6201501,6202300,6204000,6311900,6319400,7020400,7319004,8230001,8599604","RUA","RIACHUELO","1200","","SAO JOSE","49015160","SE","3105","79","98128313","0000","00000000","","","AIRTON.ADV.SE@GMAIL.COM","",NULL
"05231482","0001","04","1","VETOR INFORMATICA","02","2005-11-03","00","","","2002-07-23","6201501","6202300,6203100,4751201,9511800,6209100,8599603,6399200,7733100","AVENIDA","DOUTOR CARLOS RODRIGUES DA CRUZ","826","ANDAR 2                   SALA  9A","CAPUCHO","49080902","SE","3105","79","30432617","79","32119677","79","32119677","alvesr@uol.com.br","",NULL
